J-230-2-02,大型承压设备不停机电磁无损检测技术及应用,李路明,中国特种设备检测研究院，华中科技大学，清华大学，爱德森（厦门）电子有限公司，江西省锅炉压力容器检验检测研究院，河北省锅炉压力容器监督检验院,2015
J-231-2-02,区域大气污染源高分辨率排放清单关键技术与应用,贺克斌,清华大学，北京工业大学，华南理工大学，北京大学，中国环境科学研究院,2015
J-231-2-02,区域大气污染源高分辨率排放清单关键技术与应用,王书肖,清华大学，北京工业大学，华南理工大学，北京大学，中国环境科学研究院,2015
J-231-2-02,区域大气污染源高分辨率排放清单关键技术与应用,张强,清华大学，北京工业大学，华南理工大学，北京大学，中国环境科学研究院,2015
J-231-2-02,区域大气污染源高分辨率排放清单关键技术与应用,吴烨,清华大学，北京工业大学，华南理工大学，北京大学，中国环境科学研究院,2015
J-231-2-02,区域大气污染源高分辨率排放清单关键技术与应用,蒋靖坤,清华大学，北京工业大学，华南理工大学，北京大学，中国环境科学研究院,2015
J-23302-2-02,我国艾滋病新流行形势下的综合防控策略及应用研究,吴昊,中国医科大学附属第一医院，首都医科大学附属北京佑安医院，清华大学，中国疾病预防控制中心性病艾滋病预防控制中心，云南省疾病预防控制中心，河南省疾病预防控制中心，中国医学科学院基础医学研究所,2015
J-23302-2-02,我国艾滋病新流行形势下的综合防控策略及应用研究,王哲,中国医科大学附属第一医院，首都医科大学附属北京佑安医院，清华大学，中国疾病预防控制中心性病艾滋病预防控制中心，云南省疾病预防控制中心，河南省疾病预防控制中心，中国医学科学院基础医学研究所,2015
J-236-2-01,通信局（站）系统防雷接地理论突破及技术创新与国内外应用,陈强,中讯邮电咨询设计院有限公司，中国移动通信集团广东有限公司，华为技术有限公司，清华大学，北京邮电大学，深圳锦天乐防雷技术有限公司，中兴通讯股份有限公司,2015
J-236-0-01,,李星,中国移动通信集团公司，工业和信息化部电信研究院，电信科学技术研究院，华为技术有限公司，中兴通讯股份有限公司，展讯通信（上海）有限公司，北京电信技术发展产业协会，宇龙计算机通信科技（深圳）有限公司，北京邮电大学，清华大学，东南大学，北京星河亮点技术股份有限公司，上海创远仪器技术股份有限公司，联想移动通信科技有限公司,2016
J-236-0-01,,周世东,中国移动通信集团公司，工业和信息化部电信研究院，电信科学技术研究院，华为技术有限公司，中兴通讯股份有限公司，展讯通信（上海）有限公司，北京电信技术发展产业协会，宇龙计算机通信科技（深圳）有限公司，北京邮电大学，清华大学，东南大学，北京星河亮点技术股份有限公司，上海创远仪器技术股份有限公司，联想移动通信科技有限公司,2016
J-236-0-01,,熊兵,中国移动通信集团公司，工业和信息化部电信研究院，电信科学技术研究院，华为技术有限公司，中兴通讯股份有限公司，展讯通信（上海）有限公司，北京电信技术发展产业协会，宇龙计算机通信科技（深圳）有限公司，北京邮电大学，清华大学，东南大学，北京星河亮点技术股份有限公司，上海创远仪器技术股份有限公司，联想移动通信科技有限公司,2016
J-236-1-01,,宋健,清华大学，中国普天信息产业股份有限公司，北京海尔集成电路设计有限公司，北京北广科技股份有限公司，云南无线数字电视文化传媒有限公司，北京数字电视国家工程实验室有限公司，四川长虹电器股份有限公司，青岛海信电器股份有限公司，深圳创维－ＲＧＢ电子有限公司，高拓讯达（北京）科技有限公司,2016
J-236-1-01,,王劲涛,清华大学，中国普天信息产业股份有限公司，北京海尔集成电路设计有限公司，北京北广科技股份有限公司，云南无线数字电视文化传媒有限公司，北京数字电视国家工程实验室有限公司，四川长虹电器股份有限公司，青岛海信电器股份有限公司，深圳创维－ＲＧＢ电子有限公司，高拓讯达（北京）科技有限公司,2016
J-236-1-01,,张超,清华大学，中国普天信息产业股份有限公司，北京海尔集成电路设计有限公司，北京北广科技股份有限公司，云南无线数字电视文化传媒有限公司，北京数字电视国家工程实验室有限公司，四川长虹电器股份有限公司，青岛海信电器股份有限公司，深圳创维－ＲＧＢ电子有限公司，高拓讯达（北京）科技有限公司,2016
J-236-1-01,,王军,清华大学，中国普天信息产业股份有限公司，北京海尔集成电路设计有限公司，北京北广科技股份有限公司，云南无线数字电视文化传媒有限公司，北京数字电视国家工程实验室有限公司，四川长虹电器股份有限公司，青岛海信电器股份有限公司，深圳创维－ＲＧＢ电子有限公司，高拓讯达（北京）科技有限公司,2016
J-236-1-01,,王昭诚,清华大学，中国普天信息产业股份有限公司，北京海尔集成电路设计有限公司，北京北广科技股份有限公司，云南无线数字电视文化传媒有限公司，北京数字电视国家工程实验室有限公司，四川长虹电器股份有限公司，青岛海信电器股份有限公司，深圳创维－ＲＧＢ电子有限公司，高拓讯达（北京）科技有限公司,2016
J-236-1-01,,张彧,清华大学，中国普天信息产业股份有限公司，北京海尔集成电路设计有限公司，北京北广科技股份有限公司，云南无线数字电视文化传媒有限公司，北京数字电视国家工程实验室有限公司，四川长虹电器股份有限公司，青岛海信电器股份有限公司，深圳创维－ＲＧＢ电子有限公司，高拓讯达（北京）科技有限公司,2016
J-213-2-01,大型乙烯装置成套工艺技术、关键装备与工业应用,邱彤,中国寰球工程公司，中国石油天然气股份有限公司大庆石化分公司，中国石油天然气股份有限公司石油化工研究院，沈阳鼓风机集团股份有限公司，清华大学，中国石油天然气股份有限公司抚顺石化分公司，中国石油天然气股份有限公司兰州石化分公司,2016
J-215-2-01,高效低耗特大型高炉关键技术及应用,曾攀,中冶赛迪集团有限公司，北京科技大学，安阳钢铁股份有限公司，清华大学,2016
J-21702-2-04,大型汽轮发电机组次同步谐振,张涛,北方联合电力有限责任公司，华北电网有限公司，华北电力大学，北京四方继保自动化股份有限公司，清华大学，华北电力科学研究院有限责任公司，内蒙古上都发电有限责任公司,2016
J-21702-2-04,大型汽轮发电机组次同步谐振,刘平,北方联合电力有限责任公司，华北电网有限公司，华北电力大学，北京四方继保自动化股份有限公司，清华大学，华北电力科学研究院有限责任公司，内蒙古上都发电有限责任公司,2016
J-220-2-01,,王好谦,清华大学，清华大学深圳研究生院，凌云光技术集团有限责任公司，中源智人科技（深圳）股份有限公司，深圳市环球数码科技有限公司,2016
J-220-2-01,,索津莉,清华大学，清华大学深圳研究生院，凌云光技术集团有限责任公司，中源智人科技（深圳）股份有限公司，深圳市环球数码科技有限公司,2016
J-220-2-01,,张永兵,清华大学，清华大学深圳研究生院，凌云光技术集团有限责任公司，中源智人科技（深圳）股份有限公司，深圳市环球数码科技有限公司,2016
J-220-2-01,,金欣,清华大学，清华大学深圳研究生院，凌云光技术集团有限责任公司，中源智人科技（深圳）股份有限公司，深圳市环球数码科技有限公司,2016
J-221-2-02,大型复杂结构在线混合试验关键技术与应用,王涛,中国地震局工程力学研究所，清华大学，中国地震灾害防御中心，防灾科技学院,2016
J-221-2-02,大型复杂结构在线混合试验关键技术与应用,潘鹏,中国地震局工程力学研究所，清华大学，中国地震灾害防御中心，防灾科技学院,2016
J-221-2-02,大型复杂结构在线混合试验关键技术与应用,聂鑫,中国地震局工程力学研究所，清华大学，中国地震灾害防御中心，防灾科技学院,2016
J-221-2-02,大型复杂结构在线混合试验关键技术与应用,陶慕轩,中国地震局工程力学研究所，清华大学，中国地震灾害防御中心，防灾科技学院,2016
J-221-2-02,大型复杂结构在线混合试验关键技术与应用,纪晓东,中国地震局工程力学研究所，清华大学，中国地震灾害防御中心，防灾科技学院,2016
J-231-2-01,城市循环经济发展共性技术开发与应用研究,李金惠,清华大学，江苏维尔利环保科技股份有限公司，中国标准化研究院，东江环保股份有限公司，苏州伟翔电子废弃物处理技术有限公司，中胶资源再生（苏州）有限公司，江苏仕德伟网络科技股份有限公司,2016
J-231-2-01,城市循环经济发展共性技术开发与应用研究,温宗国,清华大学，江苏维尔利环保科技股份有限公司，中国标准化研究院，东江环保股份有限公司，苏州伟翔电子废弃物处理技术有限公司，中胶资源再生（苏州）有限公司，江苏仕德伟网络科技股份有限公司,2016
J-231-2-01,城市循环经济发展共性技术开发与应用研究,金宜英,清华大学，江苏维尔利环保科技股份有限公司，中国标准化研究院，东江环保股份有限公司，苏州伟翔电子废弃物处理技术有限公司，中胶资源再生（苏州）有限公司，江苏仕德伟网络科技股份有限公司,2016
J-231-2-01,城市循环经济发展共性技术开发与应用研究,吴静,清华大学，江苏维尔利环保科技股份有限公司，中国标准化研究院，东江环保股份有限公司，苏州伟翔电子废弃物处理技术有限公司，中胶资源再生（苏州）有限公司，江苏仕德伟网络科技股份有限公司,2016
J-234-2-03,益气活血法治疗糖尿病肾病显性蛋白尿的临床与基础研究,李平,中日友好医院，清华大学，中国中医科学院西苑医院，神威药业集团有限公司，北京中医药大学东直门医院,2016
J-234-2-03,益气活血法治疗糖尿病肾病显性蛋白尿的临床与基础研究,梁琼麟,中日友好医院，清华大学，中国中医科学院西苑医院，神威药业集团有限公司，北京中医药大学东直门医院,2016
J-21702-0-01,特高压±800kV直流输电工程,王　健,国家电网公司，中国南方电网有限责任公司，中国西电集团公司，中国电力科学研究院，南方电网科学研究院有限责任公司，国网北京经济技术研究院，西安电力电子技术研究所，特变电工沈阳变压器集团有限公司，清华大学，南京南瑞继保电气有限公司，电力规划总院有限公司，保定天威保变电气股份有限公司，许继集团有限公司，西安西电变压器有限责任公司，华北电力大学，西安西电电力系统有限公司，中国电力工程顾问集团中南电力设计院有限公司，中国电力工程顾问集团西南电力设计院有限公司，中国电力工程顾问集团华东电力设计院有限公司，中国能源建设集团广东省电力设计研究院有限公司，中国电力工程顾问集团西北电力设计院有限公司，北京电力设备总厂有限公司，西安交通大学，重庆大学，江苏神马电力股份有限公司，大连电瓷集团股份有限公司，桂林电力电容器有限责任公司，机械工业北京电工技术经济研究所，抚顺电瓷制造有限公司，淄博泰光电力器材厂,2017
J-21701-1-01,600MW超临界循环流化床锅炉技术开发、研制与工程示范,吕俊复,清华大学，东方电气集团东方锅炉股份有限公司，神华集团有限责任公司，华北电力大学，中国电力工程顾问集团西南电力设计院有限公司，四川白马循环流化床示范电站有限责任公司，浙江大学，神华国能集团有限公司，四川电力建设三公司，中国华能集团清洁能源技术研究院有限公司,2017
J-21701-1-01,600MW超临界循环流化床锅炉技术开发、研制与工程示范,杨海瑞,清华大学，东方电气集团东方锅炉股份有限公司，神华集团有限责任公司，华北电力大学，中国电力工程顾问集团西南电力设计院有限公司，四川白马循环流化床示范电站有限责任公司，浙江大学，神华国能集团有限公司，四川电力建设三公司，中国华能集团清洁能源技术研究院有限公司,2017
J-21701-1-01,600MW超临界循环流化床锅炉技术开发、研制与工程示范,岳光溪,清华大学，东方电气集团东方锅炉股份有限公司，神华集团有限责任公司，华北电力大学，中国电力工程顾问集团西南电力设计院有限公司，四川白马循环流化床示范电站有限责任公司，浙江大学，神华国能集团有限公司，四川电力建设三公司，中国华能集团清洁能源技术研究院有限公司,2017
J-22101-2-03,城市大型地下结构抗震设计理论与方法及工程应用,刘晶波,北京工业大学，清华大学，南京工业大学，同济大学，北京城建设计发展集团股份有限公司，中国人民解放军理工大学,2017
J-222-2-02,泥沙、核素、温排水耦合输移关键技术及在沿海核电工程中应用,黄　磊,清华大学，中国水利水电科学研究院，交通运输部天津水运工程科学研究所,2017
J-231-2-01,填埋场地下水污染系统防控与强化修复关键技术及应用,李广贺,中国环境科学研究院，清华大学，北京高能时代环境技术股份有限公司，上海环境卫生工程设计院有限公司，南京万德斯环保科技股份有限公司，力合科技（湖南）股份有限公司，北京环境工程技术有限公司,2017
J-231-2-01,填埋场地下水污染系统防控与强化修复关键技术及应用,何　亮,中国环境科学研究院，清华大学，北京高能时代环境技术股份有限公司，上海环境卫生工程设计院有限公司，南京万德斯环保科技股份有限公司，力合科技（湖南）股份有限公司，北京环境工程技术有限公司,2017
J-231-2-03,膜集成城镇污水深度净化技术与工程应用,黄　霞,清华大学，北京碧水源科技股份有限公司,2017
J-231-2-03,膜集成城镇污水深度净化技术与工程应用,文湘华,清华大学，北京碧水源科技股份有限公司,2017
J-231-2-03,膜集成城镇污水深度净化技术与工程应用,梁　鹏,清华大学，北京碧水源科技股份有限公司,2017
J-231-2-03,膜集成城镇污水深度净化技术与工程应用,薛　涛,清华大学，北京碧水源科技股份有限公司,2017
